"79";"5456083";"Walton";"walton";"11902774"
"79";"5456084";"Walton";"walton";"12195848"
"79";"5456085";"Walton";"walton";"12188581"
"79";"5456086";"Walton";"walton";"11593305"
"79";"5456087";"Walthamstow";"walthamstow";"12048292"
"79";"5456088";"Waltham St Lawrence";"waltham st lawrence";"2634839"
"79";"5456089";"Waltham on the Wolds";"waltham on the wolds";"2634840"
"79";"5456090";"Waltham Holy Cross";"waltham holy cross";"6690800"
"79";"5456091";"Waltham Cross";"waltham cross";"11550820"
"79";"5456092";"Waltham Abbey";"waltham abbey";"6690800"
"79";"5456093";"Waltham";"waltham";"11550770"
"79";"5456094";"Waltham";"waltham";"12225478"
"79";"5456095";"Waltham";"waltham";"10377324"
"79";"5456096";"Walston";"walston";"11669640"
"79";"5456097";"Walsoken";"walsoken";"2634848"
"79";"5456098";"Walsham le Willows";"walsham le willows";"2634849"
"79";"5456099";"Walsgrave on Sowe";"walsgrave on sowe";"10104836"
"79";"5456100";"Walsden";"walsden";"2652360"
"79";"5456101";"Walsall Wood";"walsall wood";"11551131"
"79";"5456102";"Walsall";"walsall";"11551131"
"79";"5456103";"Walpole Saint Peter";"walpole saint peter";"2634856"
"79";"5456104";"Walpole Saint Andrew";"walpole saint andrew";"2634856"
"79";"5456105";"Walpole";"walpole";"12253626"
"79";"5456106";"Walpole";"walpole";"12188581"
"79";"5456107";"Walmsgate";"walmsgate";"2634860"
"79";"5456108";"Walmersley";"walmersley";"10345352"
"79";"5456109";"Walmer";"walmer";"2634863"
"79";"5456110";"Wallsend";"wallsend";"11983853"
"79";"5456111";"Walls";"walls";"12195583"
"79";"5456112";"Wallington";"wallington";"12047678"
"79";"5456113";"Wallington";"wallington";"12048435"
"79";"5456114";"Wallington";"wallington";"11592607"
"79";"5456115";"Wallingford";"wallingford";"2634869"
"79";"5456116";"Wall Houses";"wall houses";"2646204"
"79";"5456117";"Wallerscote";"wallerscote";"2641224"
"79";"5456118";"Wallasey";"wallasey";"11669840"
"79";"5456119";"Wall";"wall";"2634877"
"79";"5456120";"Walkley";"walkley";"6930756"
"79";"5456121";"Walkington";"walkington";"2634879"
"79";"5456122";"Walkhampton";"walkhampton";"2651056"
"79";"5456123";"Walkern";"walkern";"2634881"
"79";"5456124";"Walkerith";"walkerith";"2634882"
"79";"5456125";"Walkeringham";"walkeringham";"2634883"
"79";"5456126";"Walker Gate";"walker gate";"12122567"
"79";"5456127";"Walkerburn";"walkerburn";"11592441"
"79";"5456128";"Walker";"walker";"12122567"
"79";"5456129";"Walkden";"walkden";"11550986"
"79";"5456130";"Walgrave";"walgrave";"2634888"
"79";"5456131";"Walford";"walford";"11807695"
"79";"5456132";"Walford";"walford";"10100289"
"79";"5456133";"Walesby";"walesby";"10345354"
"79";"5456134";"Walesby";"walesby";"11592592"
"79";"5456135";"Wales";"wales";"2645174"
"79";"5456136";"Waldron";"waldron";"11593124"
"79";"5456137";"Waldringfield";"waldringfield";"2634897"
"79";"5456138";"Waldershare";"waldershare";"2652604"
"79";"5456139";"Walcott";"walcott";"12253626"
"79";"5456140";"Walcott";"walcott";"10345354"
"79";"5456141";"Walcot";"walcot";"10345354"
"79";"5456142";"Walcot";"walcot";"6640066"
"79";"5456143";"Walberton";"walberton";"6457269"
"79";"5456144";"Walberswick";"walberswick";"2634907"
"79";"5456145";"Wakerley";"wakerley";"2634908"
"79";"5456146";"Wakefield";"wakefield";"6693735"
"79";"5456147";"Wainscott";"wainscott";"2634911"
"79";"5456148";"Wainfleet All Saints";"wainfleet all saints";"2635945"
"79";"5456149";"Waunfawr";"waunfawr";"11237653"
"79";"5456150";"Wadworth";"wadworth";"2634916"
"79";"5456151";"Wadsley";"wadsley";"6930756"
"79";"5456152";"Wadhurst";"wadhurst";"10377717"
"79";"5456153";"Wadenhoe";"wadenhoe";"2634919"
"79";"5456154";"Wadebridge";"wadebridge";"2650181"
"79";"5456155";"Waddingworth";"waddingworth";"2634921"
"79";"5456156";"Waddington";"waddington";"6694342"
"79";"5456157";"Waddington";"waddington";"10345354"
"79";"5456158";"Waddingham";"waddingham";"2634924"
"79";"5456159";"Waddesdon";"waddesdon";"2634925"
"79";"5456160";"Wadborough";"wadborough";"2634926"
"79";"5456161";"Wacton";"wacton";"12253626"
"79";"5456162";"Wacton";"wacton";"10100289"
"79";"5456163";"Waberthwaite";"waberthwaite";"2652363"
"79";"5456164";"Vowchurch";"vowchurch";"2634939"
"79";"5456165";"Voe";"voe";"12195583"
"79";"5456166";"Voe";"voe";"12195583"
"79";"5456167";"Virley";"virley";"2635718"
"79";"5456168";"Virkie";"virkie";"12195583"
"79";"5456169";"Virginstow";"virginstow";"2634951"
"79";"5456170";"Vigo";"vigo";"2636229"
"79";"5456171";"Victoria Park";"victoria park";"12048433"
"79";"5456172";"Victoria";"victoria";"2634966"
"79";"5456173";"Vickerstown";"vickerstown";"2656241"
"79";"5456174";"Veryan";"veryan";"9538939"
"79";"5456175";"Verwood";"verwood";"2635927"
"79";"5456176";"Ferwig";"ferwig";"8714343"
"79";"5456177";"Vernham Dean";"vernham dean";"2634978"
"79";"5456178";"Ventnor";"ventnor";"7932001"
"79";"5456179";"Venn Ottery";"venn ottery";"2641536"
"79";"5456180";"Velindre-farchog";"velindre-farchog";"2653002"
"79";"5456181";"Velindre";"velindre";"2649582"
"79";"5456182";"Velindre";"velindre";"3345215"
"79";"5456183";"Vaul";"vaul";"12172700"
"79";"5456184";"Vatisker";"vatisker";"11550850"
"79";"5456185";"Varteg Hill";"varteg hill";"2657787"
"79";"5456186";"Vange";"vange";"2656194"
"79";"5456187";"Van";"van";"2635017"
"79";"5456188";"Valtos";"valtos";"11550850"
"79";"5456189";"Valley";"valley";"2645174"
"79";"5456190";"Uzmaston";"uzmaston";"2655105"
"79";"5456191";"Uxbridge";"uxbridge";"12048047"
"79";"5456192";"Uttoxeter";"uttoxeter";"2635043"
"79";"5456193";"Utterby";"utterby";"2635044"
"79";"5456194";"Utley";"utley";"2646197"
"79";"5456195";"Usworth";"usworth";"12188628"
"79";"5456196";"Usselby";"usselby";"2635049"
"79";"5456197";"Usk";"usk";"2635052"
"79";"5456198";"Ushaw Moor";"ushaw moor";"11593177"
"79";"5456199";"Urray";"urray";"12196311"
"79";"5456200";"Urquhart";"urquhart";"11592192"
"79";"5456201";"Urmston";"urmston";"2641709"
"79";"5456202";"Urchfont";"urchfont";"2635072"
"79";"5456203";"Urchany";"urchany";"12196311"
"79";"5456204";"Upwood";"upwood";"2644266"
"79";"5456205";"Upwey";"upwey";"8354655"
"79";"5456206";"Upwell";"upwell";"2635078"
"79";"5456207";"Upton Warren";"upton warren";"2635079"
"79";"5456208";"Upton upon Severn";"upton upon severn";"2635080"
"79";"5456209";"Upton Snodsbury";"upton snodsbury";"2635081"
"79";"5456210";"Upton Scudamore";"upton scudamore";"2635082"
"79";"5456211";"Upton Pyne";"upton pyne";"2635083"
"79";"5456212";"Upton Noble";"upton noble";"2635085"
"79";"5456213";"Upton Magna";"upton magna";"2635086"
"79";"5456214";"Upton Grey";"upton grey";"2635087"
"79";"5456215";"Upton Bishop";"upton bishop";"2651846"
"79";"5456216";"Upton";"upton";"6693735"
"79";"5456217";"Upton";"upton";"11669840"
"79";"5456218";"Upton";"upton";"10345354"
"79";"5456219";"Upton";"upton";"11592592"
"79";"5456220";"Upton";"upton";"12253626"
"79";"5456221";"Upton";"upton";"11592806"
"79";"5456222";"Upton";"upton";"11902774"
"79";"5456223";"Upton";"upton";"11592767"
"79";"5456224";"Upton";"upton";"11593305"
"79";"5456225";"Upton";"upton";"11593053"
"79";"5456226";"Upsall";"upsall";"2635100"
"79";"5456227";"Uppingham";"uppingham";"2635101"
"79";"5456228";"Upper Winchendon";"upper winchendon";"2635102"
"79";"5456229";"Upper Swell";"upper swell";"2643498"
"79";"5456230";"Upper Sundon";"upper sundon";"6946810"
"79";"5456231";"Upper Stratton";"upper stratton";"2636678"
"79";"5456232";"Upper Stonnall";"upper stonnall";"11551131"
"79";"5456233";"Upper Somborne";"upper somborne";"2645445"
"79";"5456234";"Upper Slaughter";"upper slaughter";"2635108"
"79";"5456235";"Upper Shader";"upper shader";"11550850"
"79";"5456236";"Upper Sapey";"upper sapey";"2635110"
"79";"5456237";"Upper Poppleton";"upper poppleton";"2635111"
"79";"5456238";"Upper Penn";"upper penn";"2635112"
"79";"5456239";"Upper Norwood";"upper norwood";"12048422"
"79";"5456240";"Upper Marden";"upper marden";"2635114"
"79";"5456241";"Upper Langwith";"upper langwith";"11593386"
"79";"5456242";"Upperlands";"upperlands";"8504562"
"79";"5456243";"Upper Kilchattan";"upper kilchattan";"12172700"
"79";"5456244";"Upper Hulme";"upper hulme";"2642828"
"79";"5456245";"Upper Holloway";"upper holloway";"12048398"
"79";"5456246";"Upper Heyford";"upper heyford";"2635124"
"79";"5456247";"Upper Helmsley";"upper helmsley";"2635125"
"79";"5456248";"Upper Hardres";"upper hardres";"2635126"
"79";"5456249";"Upper Hambleton";"upper hambleton";"2635127"
"79";"5456250";"Upper Hale";"upper hale";"10104850"
"79";"5456251";"Upper Farringdon";"upper farringdon";"2643524"
"79";"5456252";"Upper Eathie";"upper eathie";"12196311"
"79";"5456253";"Upper Elkstone";"upper elkstone";"2635131"
"79";"5456254";"Upper Dounreay";"upper dounreay";"12196311"
"79";"5456255";"Upper Diabaig";"upper diabaig";"12196311"
"79";"5456256";"Upper Derraid";"upper derraid";"12196311"
"79";"5456257";"Upper Denton";"upper denton";"2635135"
"79";"5456258";"Upper Dean";"upper dean";"2635136"
"79";"5456259";"Upper Clatford";"upper clatford";"9538947"
"79";"5456260";"Upper Clapton";"upper clapton";"12048410"
"79";"5456261";"Upper Chapel";"upper chapel";"2643998"
"79";"5456262";"Upper Camster";"upper camster";"12196311"
"79";"5456263";"Upper Broughton";"upper broughton";"2635141"
"79";"5456264";"Upper Brailes";"upper brailes";"11054843"
"79";"5456265";"Upper Bracky";"upper bracky";"11048598"
"79";"5456266";"Upper Borth";"upper borth";"11072005"
"79";"5456267";"Upper Boddington";"upper boddington";"2635145"
"79";"5456268";"Upper Beeding";"upper beeding";"10377371"
"79";"5456269";"Upper Bayble";"upper bayble";"11550850"
"79";"5456270";"Upper Arley";"upper arley";"2635148"
"79";"5456271";"Upottery";"upottery";"2635149"
"79";"5456272";"Upminster";"upminster";"12048035"
"79";"5456273";"Uplyme";"uplyme";"2635151"
"79";"5456274";"Uplowman";"uplowman";"2635152"
"79";"5456275";"Upleatham";"upleatham";"2649886"
"79";"5456276";"Upleadon";"upleadon";"2635154"
"79";"5456277";"Uplawmoor";"uplawmoor";"11592426"
"79";"5456278";"Up Holland";"up holland";"2635156"
"79";"5456279";"Uphill";"uphill";"2635157"
"79";"5456280";"Upham";"upham";"2635158"
"79";"5456281";"Uphall";"uphall";"12225471"
"79";"5456282";"Upchurch";"upchurch";"2635161"
"79";"5456283";"Upavon";"upavon";"2635162"
"79";"5456284";"Uny Lelant";"uny lelant";"2647258"
"79";"5456285";"Unstone";"unstone";"2635165"
"79";"5456286";"Unish";"unish";"12196311"
"79";"5456287";"Undy";"undy";"2643922"
"79";"5456288";"Underbarrow";"underbarrow";"2635177"
"79";"5456289";"Unapool";"unapool";"12196311"
"79";"5456290";"Umberleigh";"umberleigh";"2653117"
"79";"5456291";"Ulwell";"ulwell";"11071812"
"79";"5456292";"Ulverston";"ulverston";"2635183"
"79";"5456293";"Ulsta";"ulsta";"12195583"
"79";"5456294";"Ulrome";"ulrome";"2644396"
"79";"5456295";"Ulpha";"ulpha";"2635190"
"79";"5456296";"Ullock";"ullock";"2654878"
"79";"5456297";"Ullingswick";"ullingswick";"2635193"
"79";"5456298";"Ulley";"ulley";"2635194"
"79";"5456299";"Ullesthorpe";"ullesthorpe";"2635195"
"79";"5456300";"Ulleskelf";"ulleskelf";"2635196"
"79";"5456301";"Ullenhall";"ullenhall";"2635197"
"79";"5456302";"Ullapool";"ullapool";"12196311"
"79";"5456303";"Ulgham";"ulgham";"2635201"
"79";"5456304";"Uley";"uley";"2635202"
"79";"5456305";"Uldale";"uldale";"2646053"
"79";"5456306";"Ulcombe";"ulcombe";"2635204"
"79";"5456307";"Ulceby";"ulceby";"11000569"
"79";"5456308";"Ulceby";"ulceby";"10345354"
"79";"5456309";"Ulbster";"ulbster";"12196311"
"79";"5456310";"Uisken";"uisken";"12172700"
"79";"5456311";"Uig";"uig";"11550850"
"79";"5456312";"Uig";"uig";"12196311"
"79";"5456313";"Uig";"uig";"12196311"
"79";"5456314";"Ugthorpe";"ugthorpe";"2635222"
"79";"5456315";"Ugley";"ugley";"2635223"
"79";"5456316";"Ughill";"ughill";"6930756"
"79";"5456317";"Ugborough";"ugborough";"2635226"
"79";"5456318";"Ugadale";"ugadale";"12172700"
"79";"5456319";"Ufton";"ufton";"2635229"
"79";"5456320";"Ufford";"ufford";"11592806"
"79";"5456321";"Ufford";"ufford";"12188581"
"79";"5456322";"Uffington";"uffington";"10345354"
"79";"5456323";"Uffington";"uffington";"11592767"
"79";"5456324";"Uffculme";"uffculme";"2635234"
"79";"5456325";"Udimore";"udimore";"2635238"
"79";"5456326";"Uddingston";"uddingston";"11669640"
"79";"5456327";"Uckfield";"uckfield";"9538904"
"79";"5456328";"Ubley";"ubley";"2635245"
"79";"5456329";"Uags";"uags";"12196311"
"79";"5456330";"Tywardreath";"tywardreath";"10376346"
"79";"5456331";"Tytherton Lucas";"tytherton lucas";"2654795"
"79";"5456332";"Tytherington";"tytherington";"6693205"
"79";"5456333";"Tythegston";"tythegston";"3345291"
"79";"5456334";"Tyseley";"tyseley";"12076699"
"79";"5456335";"Tyringham";"tyringham";"2649460"
"79";"5456336";"Tyrie Mains";"tyrie mains";"11983621"
"79";"5456337";"Tyrella";"tyrella";"11496496"
"79";"5456338";"Tynron";"tynron";"11704118"
"79";"5456339";"Tynemouth";"tynemouth";"11983853"
"79";"5456340";"Tyneham";"tyneham";"2635271"
"79";"5456341";"Tyndrum";"tyndrum";"11592149"
"79";"5456342";"Tynan";"tynan";"9319471"
"79";"5456343";"Tyldesley";"tyldesley";"11593086"
"79";"5456344";"Tyes Cross";"tyes cross";"6955261"
"79";"5456345";"Tydd Saint Mary";"tydd saint mary";"2635283"
"79";"5456346";"Tydd Saint Giles";"tydd saint giles";"2635284"
"79";"5456347";"Tycroes";"tycroes";"3345242"
"79";"5456348";"Tyburn";"tyburn";"12076699"
"79";"5456349";"Tyberton";"tyberton";"2635288"
"79";"5456350";"Twywell";"twywell";"2635289"
"79";"5456351";"Twyn Llanan";"twyn llanan";"2644155"
"79";"5456352";"Twynholm";"twynholm";"11704118"
"79";"5456353";"Twyford";"twyford";"12195848"
"79";"5456354";"Twyford";"twyford";"2633708"
"79";"5456355";"Twyford";"twyford";"11592607"
"79";"5456356";"Twycross";"twycross";"12188582"
"79";"5456357";"Two Bridges";"two bridges";"10244119"
"79";"5456358";"Twitchen";"twitchen";"2635301"
"79";"5456359";"Twineham";"twineham";"6693624"
"79";"5456360";"Twickenham";"twickenham";"12048370"
"79";"5456361";"Twerton";"twerton";"2635310"
"79";"5456362";"Twenty";"twenty";"2655099"
"79";"5456363";"Tweedsmuir";"tweedsmuir";"11592441"
"79";"5456364";"Tweedmouth";"tweedmouth";"2655819"
"79";"5456365";"Tudweiliog";"tudweiliog";"2644009"
"79";"5456366";"Twatt";"twatt";"12195583"
"79";"5456367";"Tuxford";"tuxford";"2635321"
"79";"5456368";"Tuttington";"tuttington";"2654297"
"79";"5456369";"Tutbury";"tutbury";"2635323"
"79";"5456370";"Turville";"turville";"2641368"
"79";"5456371";"Turvey";"turvey";"2635327"
"79";"5456372";"Turton";"turton";"2655948"
"79";"5456373";"Turriff";"turriff";"11983621"
"79";"5456374";"Turrerich";"turrerich";"11903566"
"79";"5456375";"Turnhouse";"turnhouse";"11592208"
"79";"5456376";"Turners Puddle";"turners puddle";"2635336"
"79";"5456377";"Turners Hill";"turners hill";"2635337"
"79";"5456378";"Turnditch";"turnditch";"2635339"
"79";"5456379";"Turnchapel";"turnchapel";"12111168"
"79";"5456380";"Turnberry";"turnberry";"11592195"
"79";"5456381";"Turnastone";"turnastone";"2635343"
"79";"5456382";"Tur Langton";"tur langton";"2635345"
"79";"5456383";"Turkdean";"turkdean";"2635346"
"79";"5456384";"Tunworth";"tunworth";"2635351"
"79";"5456385";"Tunstall";"tunstall";"11747245"
"79";"5456386";"Tunstall";"tunstall";"6694342"
"79";"5456387";"Tunstall";"tunstall";"12225594"
"79";"5456388";"Tunstall";"tunstall";"12188581"
"79";"5456389";"Tunstall";"tunstall";"12225478"
"79";"5456390";"Tummel Bridge";"tummel bridge";"11903566"
"79";"5456391";"Tumby";"tumby";"2635365"
"79";"5456392";"Tullyverry";"tullyverry";"11776668"
"79";"5456393";"Tullynessle";"tullynessle";"11983621"
"79";"5456394";"Tullymurry";"tullymurry";"11496496"
"79";"5456395";"Tullybelton";"tullybelton";"11903566"
"79";"5456396";"Tullyardan";"tullyardan";"11836784"
"79";"5456397";"Tullyallen";"tullyallen";"8504562"
"79";"5456398";"Tully";"tully";"11048598"
"79";"5456399";"Tully";"tully";"11048598"
"79";"5456400";"Tulliemet";"tulliemet";"11903566"
"79";"5456401";"Tullaghoge";"tullaghoge";"8504562"
"79";"5456402";"Tuirnaig";"tuirnaig";"12196311"
"79";"5456403";"Tugford";"tugford";"2635393"
"79";"5456404";"Tugby";"tugby";"2635394"
"79";"5456405";"Tufton";"tufton";"12188582"
"79";"5456406";"Tudeley";"tudeley";"10104874"
"79";"5456407";"Tuddenham St Mary";"tuddenham st mary";"2635397"
"79";"5456408";"Tuckingmill";"tuckingmill";"9538920"
"79";"5456409";"Trysull";"trysull";"2638239"
"79";"5456410";"Trusthorpe";"trusthorpe";"2643269"
"79";"5456411";"Trusley";"trusley";"8468655"
"79";"5456412";"Trusham";"trusham";"2635411"
"79";"5456413";"Truro";"truro";"2645783"
"79";"5456414";"Trunch";"trunch";"2635413"
"79";"5456415";"Trumpington";"trumpington";"10103875"
"79";"5456416";"Trumpan";"trumpan";"12196311"
"79";"5456417";"Trumisgarry";"trumisgarry";"11550850"
"79";"5456418";"Trull";"trull";"2635419"
"79";"5456419";"Trowse Newton";"trowse newton";"2635424"
"79";"5456420";"Trowell";"trowell";"2635426"
"79";"5456421";"Trowbridge";"trowbridge";"2635427"
"79";"5456422";"Troutbeck";"troutbeck";"2638280"
"79";"5456423";"Trotton";"trotton";"2653120"
"79";"5456424";"Trottiscliffe";"trottiscliffe";"2635433"
"79";"5456425";"Trostrey";"trostrey";"3345335"
"79";"5456426";"Trostre";"trostre";"2644100"
"79";"5456427";"Troston";"troston";"2635439"
"79";"5456428";"Troon";"troon";"11592195"
"79";"5456429";"Troedyrhiw";"troedyrhiw";"2657845"
"79";"5456430";"Troedyraur";"troedyraur";"2653849"
"79";"5456431";"Tring";"tring";"2635459"
"79";"5456432";"Trinafour";"trinafour";"11903566"
"79";"5456433";"Trimley Heath";"trimley heath";"6930879"
"79";"5456434";"Trimingham";"trimingham";"2635462"
"79";"5456435";"Trimdon Grange";"trimdon grange";"8299835"
"79";"5456436";"Trimdon";"trimdon";"8299835"
"79";"5456437";"Trillick";"trillick";"11048598"
"79";"5456438";"Trewen";"trewen";"2635470"
"79";"5456439";"Trevor";"trevor";"9409849"
"79";"5456440";"Trevor";"trevor";"2646700"
"79";"5456441";"Trefin";"trefin";"3345103"
"79";"5456442";"Trevilley";"trevilley";"2638204"
"79";"5456443";"Treuddyn";"treuddyn";"2652647"
"79";"5456444";"Tretower";"tretower";"2654139"
"79";"5456445";"Tre-Taliesin";"tre-taliesin";"2635483"
"79";"5456446";"Treswell";"treswell";"2635484"
"79";"5456447";"Tresta";"tresta";"12195583"
"79";"5456448";"Tresmeer";"tresmeer";"2635491"
"79";"5456449";"Trescott";"trescott";"2635494"
"79";"5456450";"Treorchy";"treorchy";"8063565"
"79";"5456451";"Trent Vale";"trent vale";"8063572"
"79";"5456452";"Trentishoe";"trentishoe";"2635499"
"79";"5456453";"Trentham";"trentham";"8063572"
"79";"5456454";"Trent";"trent";"2635504"
"79";"5456455";"Treneglos";"treneglos";"2635506"
"79";"5456456";"The Trench";"the trench";"6697378"
"79";"5456457";"Trench";"trench";"2635508"
"79";"5456458";"Tremeirchion";"tremeirchion";"9409811"
"79";"5456459";"Tremaine";"tremaine";"2635511"
"79";"5456460";"Tremain";"tremain";"8714343"
"79";"5456461";"Tremadoc";"tremadoc";"8199186"
"79";"5456462";"Trelystan";"trelystan";"2649232"
"79";"5456463";"Trelleck";"trelleck";"8181792"
"79";"5456464";"Trelech-ar-Bettws";"trelech-ar-bettws";"3345218"
"79";"5456465";"Trelech";"trelech";"3345218"
"79";"5456466";"Treherbert";"treherbert";"2635523"
"79";"5456467";"Treharris";"treharris";"2639812"
"79";"5456468";"Trehafod";"trehafod";"2640104"
"79";"5456469";"Tregynon";"tregynon";"2635526"
"79";"5456470";"Tre-groes";"tre-groes";"2644107"
"79";"5456471";"Tregoney";"tregoney";"10103985"
"79";"5456472";"Tregarth";"tregarth";"10103953"
"79";"5456473";"Tregaron";"tregaron";"2635531"
"79";"5456474";"Trefriw";"trefriw";"2635532"
"79";"5456475";"Treforest";"treforest";"2640104"
"79";"5456476";"Trefonen";"trefonen";"9883978"
"79";"5456477";"Trefnant";"trefnant";"2635535"
"79";"5456478";"Trefilan";"trefilan";"2648819"
"79";"5456479";"Treffgarne";"treffgarne";"6693665"
"79";"5456480";"Trefeglwys";"trefeglwys";"2636985"
"79";"5456481";"Treeton";"treeton";"2635540"
"79";"5456482";"Treen";"treen";"2635542"
"79";"5456483";"Tredunnock";"tredunnock";"2645837"
"79";"5456484";"Tredington";"tredington";"11592748"
"79";"5456485";"Tredegar";"tredegar";"2641891"
"79";"5456486";"Trecwn";"trecwn";"2635548"
"79";"5456487";"Trecastle";"trecastle";"2647633"
"79";"5456488";"Treborough";"treborough";"2635552"
"79";"5456489";"Trawsfynydd";"trawsfynydd";"2635557"
"79";"5456490";"Traquair";"traquair";"11592441"
"79";"5456491";"Trantlebeg";"trantlebeg";"12196311"
"79";"5456492";"Tranent";"tranent";"11592275"
"79";"5456493";"Trailflat";"trailflat";"11704118"
"79";"5456494";"Trafford Park";"trafford park";"6691245"
"79";"5456495";"Tradeston";"tradeston";"12036330"
"79";"5456496";"Trabboch";"trabboch";"11592136"
"79";"5456497";"Toynton St Peter";"toynton st peter";"2635575"
"79";"5456498";"Toynton All Saints";"toynton all saints";"2635576"
"79";"5456499";"Toxteth";"toxteth";"11902915"
"79";"5456500";"Towyn";"towyn";"6559494"
"79";"5456501";"Gwbert";"gwbert";"8714343"
"79";"5456502";"Towton";"towton";"2635584"
"79";"5456503";"Town Yetholm";"town yetholm";"11592441"
"79";"5456504";"Town Moor";"town moor";"12122567"
"79";"5456505";"Townhill";"townhill";"12225473"
"79";"5456506";"Town Green";"town green";"2635588"
"79";"5456507";"Tow Law";"tow law";"2635590"
"79";"5456508";"Towie";"towie";"11983621"
"79";"5456509";"Towednack";"towednack";"2635596"
"79";"5456510";"Towcester";"towcester";"2635597"
"79";"5456511";"Tough";"tough";"11983621"
"79";"5456512";"Totton";"totton";"2650115"
"79";"5456513";"Tottington";"tottington";"10345352"
"79";"5456514";"Tottington";"tottington";"12253626"
"79";"5456515";"Totternhoe";"totternhoe";"2635606"
"79";"5456516";"Totteridge";"totteridge";"12048143"
"79";"5456517";"Tottenham";"tottenham";"12048409"
"79";"5456518";"Toton";"toton";"2656840"
"79";"5456519";"Totnes";"totnes";"2635610"
"79";"5456520";"Totmonslow";"totmonslow";"2651005"
"79";"5456521";"Totley";"totley";"12047893"
"79";"5456522";"Totland";"totland";"8031355"
"79";"5456523";"Totaig";"totaig";"12196311"
"79";"5456524";"Tostock";"tostock";"2635615"
"79";"5456525";"Toscaig";"toscaig";"12196311"
"79";"5456526";"Torworth";"torworth";"2635620"
"79";"5456527";"Torwoodlee";"torwoodlee";"11592441"
"79";"5456528";"Torver";"torver";"2635622"
"79";"5456529";"Tortworth";"tortworth";"2635623"
"79";"5456530";"Torton";"torton";"2651858"
"79";"5456531";"Torthorwald";"torthorwald";"11704118"
"79";"5456532";"Torryburn";"torryburn";"12225473"
"79";"5456533";"Torry";"torry";"11592169"
"79";"5456534";"Torroble";"torroble";"12196311"
"79";"5456535";"Torrisholme";"torrisholme";"2656350"
"79";"5456536";"Torrin";"torrin";"12196311"
"79";"5456537";"Torrastan";"torrastan";"12172700"
"79";"5456538";"Torr";"torr";"11776668"
"79";"5456539";"Torquay";"torquay";"11551086"
"79";"5456540";"Torpoint";"torpoint";"2635651"
"79";"5456541";"Torphins";"torphins";"11983621"
"79";"5456542";"Torphichen";"torphichen";"12225471"
"79";"5456543";"Torpenhow";"torpenhow";"2635654"
"79";"5456544";"Torness";"torness";"12196311"
"79";"5456545";"Tornahaish";"tornahaish";"11983621"
"79";"5456546";"Tormore";"tormore";"12196311"
"79";"5456547";"Tormarton";"tormarton";"2635667"
"79";"5456548";"Torksey";"torksey";"2635670"
"79";"5456549";"Tòrgulbin";"tòrgulbin";"12196311"
"79";"5456550";"Tore";"tore";"12196311"
"79";"5456551";"Tordarroch";"tordarroch";"12196311"
"79";"5456552";"Torcastle";"torcastle";"12196311"
"79";"5456553";"Torboll";"torboll";"12196311"
"79";"5456554";"Torbeg";"torbeg";"11903557"
"79";"5456555";"Topsham";"topsham";"6691886"
"79";"5456556";"Toppesfield";"toppesfield";"2635681"
"79";"5456557";"Topcliffe";"topcliffe";"2635683"
"79";"5456558";"Toot Baldon";"toot baldon";"2635684"
"79";"5456559";"Toor";"toor";"11776668"
"79";"5456560";"Toome";"toome";"6697378"
"79";"5456561";"Tonyrefail";"tonyrefail";"2652649"
"79";"5456562";"Tongue";"tongue";"12196311"
"79";"5456563";"Tongland";"tongland";"11704118"
"79";"5456564";"Tongham";"tongham";"2635695"
"79";"5456565";"Tonge";"tonge";"2654805"
"79";"5456566";"Tong";"tong";"11776854"
"79";"5456567";"Tong";"tong";"11807695"
"79";"5456568";"Ton-fanau";"ton-fanau";"2643875"
"79";"5456569";"Tonduff";"tonduff";"11776668"
"79";"5456570";"Tondu";"tondu";"2654436"
"79";"5456571";"Tonbridge";"tonbridge";"11551084"
"79";"5456572";"Tomnavoulin";"tomnavoulin";"11592192"
"79";"5456573";"Tomintoul";"tomintoul";"11592192"
"79";"5456574";"Tomich";"tomich";"12196311"
"79";"5456575";"Tomdoun";"tomdoun";"12196311"
"79";"5456576";"Tomcrasky";"tomcrasky";"12196311"
"79";"5456577";"Tomatin";"tomatin";"12196311"
"79";"5456578";"Tolpuddle";"tolpuddle";"2635712"
"79";"5456579";"Toab";"toab";"12195583"
"79";"5456580";"Tolleshunt Major";"tolleshunt major";"2635717"
"79";"5456581";"Tolleshunt Knights";"tolleshunt knights";"2635718"
"79";"5456582";"Tolleshunt DArcy";"tolleshunt darcy";"2635719"
"79";"5456583";"Tollesbury";"tollesbury";"2635720"
"79";"5456584";"Tollerton";"tollerton";"11747245"
"79";"5456585";"Tollerton";"tollerton";"11592592"
"79";"5456586";"Toller Porcorum";"toller porcorum";"2635723"
"79";"5456587";"Tollcross";"tollcross";"12036330"
"79";"5456588";"Tollbar End";"tollbar end";"9883983"
"79";"5456589";"Tollard Royal";"tollard royal";"2635726"
"79";"5456590";"Tolland";"tolland";"2635728"
"79";"5456591";"Tole";"tole";"12196311"
"79";"5456592";"Tokavaig";"tokavaig";"12196311"
"79";"5456593";"Toft next Newton";"toft next newton";"2641553"
"79";"5456594";"Toft Monks";"toft monks";"2635738"
"79";"5456595";"Toft";"toft";"2635740"
"79";"5456596";"Todwick";"todwick";"2635742"
"79";"5456597";"Todmorden";"todmorden";"2652360"
